Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,thscode,thsname_cn,thsname_en,currency
2024-10-14T04:00:00.000Z,2655.0,2655.3000488281,2647.8000488281,2647.8000488281,40,0.0,0.0,GC=F,NA,NA,USD
2024-10-15T04:00:00.000Z,2661.3999023438,2661.3999023438,2661.3999023438,2661.3999023438,39,0.0,0.0,GC=F,NA,NA,USD
2024-10-16T04:00:00.000Z,2674.0,2674.0,2674.0,2674.0,6,0.0,0.0,GC=F,NA,NA,USD
2024-10-17T04:00:00.000Z,2677.3999023438,2691.6999511719,2677.1999511719,2691.0,30,0.0,0.0,GC=F,NA,NA,USD
2024-10-18T04:00:00.000Z,2713.6999511719,2719.6000976562,2713.6999511719,2713.6999511719,29,0.0,0.0,GC=F,NA,NA,USD
2024-10-21T04:00:00.000Z,2721.8999023438,2738.3999023438,2719.5,2723.1000976562,52,0.0,0.0,GC=F,NA,NA,USD
2024-10-22T04:00:00.000Z,2731.6999511719,2746.0,2728.6000976562,2744.1999511719,93,0.0,0.0,GC=F,NA,NA,USD
2024-10-23T04:00:00.000Z,2742.5,2742.5,2714.1999511719,2714.3999023438,18,0.0,0.0,GC=F,NA,NA,USD
2024-10-24T04:00:00.000Z,2729.0,2736.1000976562,2729.0,2734.8999023438,27,0.0,0.0,GC=F,NA,NA,USD
2024-10-25T04:00:00.000Z,2725.5,2742.3999023438,2725.5,2740.8999023438,29,0.0,0.0,GC=F,NA,NA,USD
2024-10-28T04:00:00.000Z,2736.1000976562,2742.8999023438,2729.5,2742.8999023438,56,0.0,0.0,GC=F,NA,NA,USD
2024-10-29T04:00:00.000Z,2768.3999023438,2768.3999023438,2768.3999023438,2768.3999023438,848,0.0,0.0,GC=F,NA,NA,USD
2024-10-30T04:00:00.000Z,2774.6000976562,2789.0,2774.6000976562,2788.5,231,0.0,0.0,GC=F,NA,NA,USD
2024-10-31T04:00:00.000Z,2787.3999023438,2787.5,2733.5,2738.3000488281,849,0.0,0.0,GC=F,NA,NA,USD
2024-11-01T04:00:00.000Z,2745.5,2756.0,2734.1999511719,2738.6000976562,109,0.0,0.0,GC=F,NA,NA,USD
2024-11-04T05:00:00.000Z,2736.5,2737.1000976562,2736.1000976562,2736.1000976562,16,0.0,0.0,GC=F,NA,NA,USD
2024-11-05T05:00:00.000Z,2743.0,2743.8999023438,2740.3000488281,2740.3000488281,23,0.0,0.0,GC=F,NA,NA,USD
2024-11-06T05:00:00.000Z,2734.5,2734.5,2659.3999023438,2667.6000976562,427,0.0,0.0,GC=F,NA,NA,USD
2024-11-07T05:00:00.000Z,2662.5,2699.1000976562,2662.5,2698.3999023438,676,0.0,0.0,GC=F,NA,NA,USD
2024-11-08T05:00:00.000Z,2688.5,2694.6000976562,2682.8999023438,2687.5,1038,0.0,0.0,GC=F,NA,NA,USD
2024-11-11T05:00:00.000Z,2671.6999511719,2671.6999511719,2611.1999511719,2611.1999511719,20,0.0,0.0,GC=F,NA,NA,USD
2024-11-12T05:00:00.000Z,2605.5,2605.5,2592.8000488281,2600.0,118,0.0,0.0,GC=F,NA,NA,USD
2024-11-13T05:00:00.000Z,2611.1000976562,2611.8000488281,2580.8000488281,2580.8000488281,53,0.0,0.0,GC=F,NA,NA,USD
2024-11-14T05:00:00.000Z,2555.1000976562,2576.1999511719,2554.1999511719,2568.1999511719,27,0.0,0.0,GC=F,NA,NA,USD
2024-11-15T05:00:00.000Z,2565.6999511719,2565.6999511719,2565.6999511719,2565.6999511719,20,0.0,0.0,GC=F,NA,NA,USD
2024-11-18T05:00:00.000Z,2591.6999511719,2610.6999511719,2589.3999023438,2610.6000976562,136,0.0,0.0,GC=F,NA,NA,USD
2024-11-19T05:00:00.000Z,2621.8999023438,2627.6999511719,2619.3000488281,2627.1000976562,87,0.0,0.0,GC=F,NA,NA,USD
2024-11-20T05:00:00.000Z,2638.5,2648.1999511719,2638.5,2648.1999511719,27,0.0,0.0,GC=F,NA,NA,USD
2024-11-21T05:00:00.000Z,2659.3000488281,2672.1000976562,2655.6999511719,2672.1000976562,33,0.0,0.0,GC=F,NA,NA,USD
2024-11-22T05:00:00.000Z,2687.5,2710.5,2685.6000976562,2709.8999023438,41,0.0,0.0,GC=F,NA,NA,USD
2024-11-25T05:00:00.000Z,2689.3999023438,2689.3999023438,2616.8000488281,2616.8000488281,94,0.0,0.0,GC=F,NA,NA,USD
2024-11-26T05:00:00.000Z,2625.6000976562,2625.6000976562,2620.3000488281,2620.3000488281,177858,0.0,0.0,GC=F,NA,NA,USD
2024-11-27T05:00:00.000Z,2633.5,2657.8999023438,2627.1999511719,2639.8999023438,61653,0.0,0.0,GC=F,NA,NA,USD
2024-11-29T05:00:00.000Z,2636.3999023438,2664.3000488281,2620.6999511719,2657.0,3861,0.0,0.0,GC=F,NA,NA,USD
2024-12-02T05:00:00.000Z,2649.0,2649.8000488281,2621.6999511719,2634.8999023438,695,0.0,0.0,GC=F,NA,NA,USD
2024-12-03T05:00:00.000Z,2639.0,2654.6999511719,2636.0,2644.6999511719,1062,0.0,0.0,GC=F,NA,NA,USD
2024-12-04T05:00:00.000Z,2639.1999511719,2658.3000488281,2637.0,2653.8000488281,249,0.0,0.0,GC=F,NA,NA,USD
2024-12-05T05:00:00.000Z,2652.3999023438,2655.0,2625.6999511719,2626.6000976562,573,0.0,0.0,GC=F,NA,NA,USD
2024-12-06T05:00:00.000Z,2620.1999511719,2643.1000976562,2617.5,2638.6000976562,571,0.0,0.0,GC=F,NA,NA,USD
2024-12-09T05:00:00.000Z,2632.1000976562,2677.1000976562,2630.8000488281,2664.8999023438,935,0.0,0.0,GC=F,NA,NA,USD
2024-12-10T05:00:00.000Z,2662.3000488281,2698.1999511719,2661.0,2697.6000976562,437,0.0,0.0,GC=F,NA,NA,USD
2024-12-11T05:00:00.000Z,2701.8000488281,2733.8000488281,2693.1000976562,2733.8000488281,3387,0.0,0.0,GC=F,NA,NA,USD
2024-12-12T05:00:00.000Z,2725.1000976562,2725.1000976562,2677.3999023438,2687.5,2365,0.0,0.0,GC=F,NA,NA,USD
2024-12-13T05:00:00.000Z,2688.1999511719,2689.3000488281,2647.8999023438,2656.0,1125,0.0,0.0,GC=F,NA,NA,USD
2024-12-16T05:00:00.000Z,2658.3000488281,2663.3000488281,2651.0,2651.3999023438,877,0.0,0.0,GC=F,NA,NA,USD
2024-12-17T05:00:00.000Z,2651.8000488281,2652.3000488281,2632.5,2644.3999023438,705,0.0,0.0,GC=F,NA,NA,USD
2024-12-18T05:00:00.000Z,2644.3000488281,2647.1000976562,2590.1999511719,2636.5,566,0.0,0.0,GC=F,NA,NA,USD
2024-12-19T05:00:00.000Z,2582.1000976562,2610.3000488281,2582.1000976562,2592.1999511719,238,0.0,0.0,GC=F,NA,NA,USD
2024-12-20T05:00:00.000Z,2605.3000488281,2631.6000976562,2604.8999023438,2628.6999511719,592,0.0,0.0,GC=F,NA,NA,USD
2024-12-23T05:00:00.000Z,2620.0,2627.6999511719,2611.1000976562,2612.3000488281,451,0.0,0.0,GC=F,NA,NA,USD
2024-12-24T05:00:00.000Z,2613.0,2620.0,2609.5,2620.0,35,0.0,0.0,GC=F,NA,NA,USD
2024-12-26T05:00:00.000Z,2628.5,2638.8000488281,2627.8999023438,2638.8000488281,84,0.0,0.0,GC=F,NA,NA,USD
2024-12-27T05:00:00.000Z,2617.6999511719,2617.6999511719,2616.3999023438,2617.1999511719,642,0.0,0.0,GC=F,NA,NA,USD
2024-12-30T05:00:00.000Z,2620.6999511719,2626.8999023438,2597.0,2606.1000976562,794,0.0,0.0,GC=F,NA,NA,USD
2024-12-31T05:00:00.000Z,2608.3999023438,2629.1999511719,2604.8999023438,2629.1999511719,401,0.0,0.0,GC=F,NA,NA,USD
2025-01-02T05:00:00.000Z,2633.0,2663.1000976562,2633.0,2658.8999023438,1728,0.0,0.0,GC=F,NA,NA,USD
2025-01-03T05:00:00.000Z,2658.6999511719,2658.6999511719,2641.8000488281,2645.0,591,0.0,0.0,GC=F,NA,NA,USD
2025-01-06T05:00:00.000Z,2645.5,2647.0,2617.3000488281,2638.3999023438,960,0.0,0.0,GC=F,NA,NA,USD
2025-01-07T05:00:00.000Z,2653.3999023438,2657.5,2653.0,2656.6999511719,643,0.0,0.0,GC=F,NA,NA,USD
2025-01-08T05:00:00.000Z,2655.5,2676.8999023438,2653.5,2664.5,999,0.0,0.0,GC=F,NA,NA,USD
2025-01-09T05:00:00.000Z,2669.6999511719,2686.3000488281,2667.8999023438,2683.8000488281,1139,0.0,0.0,GC=F,NA,NA,USD
2025-01-10T05:00:00.000Z,2686.1000976562,2720.1000976562,2683.6999511719,2708.5,403,0.0,0.0,GC=F,NA,NA,USD
2025-01-13T05:00:00.000Z,2711.1000976562,2711.1999511719,2673.5,2673.5,765,0.0,0.0,GC=F,NA,NA,USD
2025-01-14T05:00:00.000Z,2673.6000976562,2688.3000488281,2670.8000488281,2677.5,794,0.0,0.0,GC=F,NA,NA,USD
2025-01-15T05:00:00.000Z,2690.8000488281,2712.5,2690.8000488281,2712.5,930,0.0,0.0,GC=F,NA,NA,USD
2025-01-16T05:00:00.000Z,2731.6999511719,2749.8000488281,2731.6999511719,2746.3999023438,1721,0.0,0.0,GC=F,NA,NA,USD
2025-01-17T05:00:00.000Z,2736.0,2751.6000976562,2725.5,2744.3000488281,1214,0.0,0.0,GC=F,NA,NA,USD
2025-01-21T05:00:00.000Z,2746.0,2755.0,2724.8000488281,2755.0,1439,0.0,0.0,GC=F,NA,NA,USD
2025-01-22T05:00:00.000Z,2754.5,2768.8000488281,2753.5,2767.6000976562,2079,0.0,0.0,GC=F,NA,NA,USD
2025-01-23T05:00:00.000Z,2760.0,2765.0,2745.3999023438,2763.1000976562,2201,0.0,0.0,GC=F,NA,NA,USD
2025-01-24T05:00:00.000Z,2759.8000488281,2792.0,2759.8000488281,2777.3000488281,1593,0.0,0.0,GC=F,NA,NA,USD
2025-01-27T05:00:00.000Z,2761.1000976562,2762.1999511719,2737.5,2737.5,984,0.0,0.0,GC=F,NA,NA,USD
2025-01-28T05:00:00.000Z,2738.0,2766.8000488281,2738.0,2766.8000488281,2307,0.0,0.0,GC=F,NA,NA,USD
2025-01-29T05:00:00.000Z,2769.1000976562,2769.1000976562,2769.1000976562,2769.1000976562,125692,0.0,0.0,GC=F,NA,NA,USD
2025-01-30T05:00:00.000Z,2772.5,2829.5,2770.0,2823.0,40141,0.0,0.0,GC=F,NA,NA,USD
2025-01-31T05:00:00.000Z,2829.0,2838.0,2804.0,2812.5,3443,0.0,0.0,GC=F,NA,NA,USD
2025-02-03T05:00:00.000Z,2818.1999511719,2848.3999023438,2780.8999023438,2833.8999023438,2649,0.0,0.0,GC=F,NA,NA,USD
2025-02-04T05:00:00.000Z,2827.6000976562,2853.3000488281,2816.1000976562,2853.3000488281,2187,0.0,0.0,GC=F,NA,NA,USD
2025-02-05T05:00:00.000Z,2850.0,2880.5,2848.0,2871.6000976562,4519,0.0,0.0,GC=F,NA,NA,USD
2025-02-06T05:00:00.000Z,2865.1999511719,2871.6999511719,2836.3000488281,2856.0,3116,0.0,0.0,GC=F,NA,NA,USD
2025-02-07T05:00:00.000Z,2859.8999023438,2889.5,2857.8000488281,2867.3000488281,1822,0.0,0.0,GC=F,NA,NA,USD
2025-02-10T05:00:00.000Z,2864.1999511719,2916.1000976562,2863.8000488281,2914.3000488281,2237,0.0,0.0,GC=F,NA,NA,USD
2025-02-11T05:00:00.000Z,2925.5,2945.3999023438,2890.0,2912.5,2554,0.0,0.0,GC=F,NA,NA,USD
2025-02-12T05:00:00.000Z,2902.0,2912.3000488281,2868.6000976562,2909.0,2504,0.0,0.0,GC=F,NA,NA,USD
2025-02-13T05:00:00.000Z,2911.3000488281,2937.6999511719,2910.6000976562,2925.8999023438,4670,0.0,0.0,GC=F,NA,NA,USD
2025-02-14T05:00:00.000Z,2937.3000488281,2944.3999023438,2874.8000488281,2883.6000976562,1992,0.0,0.0,GC=F,NA,NA,USD
2025-02-18T05:00:00.000Z,2879.1999511719,2936.3999023438,2873.8000488281,2931.6000976562,4010,0.0,0.0,GC=F,NA,NA,USD
2025-02-19T05:00:00.000Z,2938.6999511719,2946.0,2917.1000976562,2919.3999023438,2630,0.0,0.0,GC=F,NA,NA,USD
2025-02-20T05:00:00.000Z,2949.1000976562,2955.8000488281,2924.1999511719,2940.0,656,0.0,0.0,GC=F,NA,NA,USD
2025-02-21T05:00:00.000Z,2938.8000488281,2940.0,2917.3000488281,2937.6000976562,570,0.0,0.0,GC=F,NA,NA,USD
2025-02-24T05:00:00.000Z,2933.1000976562,2957.8999023438,2933.1000976562,2947.8999023438,415,0.0,0.0,GC=F,NA,NA,USD
2025-02-25T05:00:00.000Z,2938.6999511719,2943.1999511719,2890.0,2904.5,1854,0.0,0.0,GC=F,NA,NA,USD
2025-02-26T05:00:00.000Z,2913.5,2917.0,2913.0,2916.8000488281,2050,0.0,0.0,GC=F,NA,NA,USD
2025-02-27T05:00:00.000Z,2918.5,2922.8000488281,2870.3999023438,2883.1999511719,3215,0.0,0.0,GC=F,NA,NA,USD
2025-02-28T05:00:00.000Z,2877.1000976562,2877.1000976562,2834.1000976562,2836.8000488281,990,0.0,0.0,GC=F,NA,NA,USD
2025-03-03T05:00:00.000Z,2872.6999511719,2891.8000488281,2863.3999023438,2890.1999511719,423,0.0,0.0,GC=F,NA,NA,USD
2025-03-04T05:00:00.000Z,2886.1000976562,2927.8999023438,2886.1000976562,2909.6000976562,885,0.0,0.0,GC=F,NA,NA,USD
2025-03-05T05:00:00.000Z,2916.6999511719,2922.0,2893.0,2915.3000488281,551,0.0,0.0,GC=F,NA,NA,USD
2025-03-06T05:00:00.000Z,2904.0,2918.6000976562,2903.8000488281,2916.6000976562,870,0.0,0.0,GC=F,NA,NA,USD
2025-03-07T05:00:00.000Z,2900.8999023438,2927.3000488281,2900.5,2904.6999511719,531,0.0,0.0,GC=F,NA,NA,USD
2025-03-10T04:00:00.000Z,2910.1000976562,2915.1000976562,2880.1999511719,2891.0,55,0.0,0.0,GC=F,NA,NA,USD
2025-03-11T04:00:00.000Z,2884.3999023438,2916.6999511719,2880.3999023438,2912.8999023438,197,0.0,0.0,GC=F,NA,NA,USD
2025-03-12T04:00:00.000Z,2912.0,2939.1000976562,2910.0,2939.1000976562,213,0.0,0.0,GC=F,NA,NA,USD
2025-03-13T04:00:00.000Z,2937.1000976562,2988.0,2935.1999511719,2984.3000488281,2366,0.0,0.0,GC=F,NA,NA,USD
2025-03-14T04:00:00.000Z,2994.3999023438,3004.8000488281,2986.0,2994.5,1800,0.0,0.0,GC=F,NA,NA,USD
2025-03-17T04:00:00.000Z,2991.0,3001.5,2989.0,3000.0,214,0.0,0.0,GC=F,NA,NA,USD
2025-03-18T04:00:00.000Z,3006.3999023438,3039.1999511719,3004.3999023438,3035.1000976562,428,0.0,0.0,GC=F,NA,NA,USD
2025-03-19T04:00:00.000Z,3035.1999511719,3050.8999023438,3030.8999023438,3035.8999023438,175,0.0,0.0,GC=F,NA,NA,USD
2025-03-20T04:00:00.000Z,3047.3000488281,3047.3000488281,3034.3999023438,3040.0,185,0.0,0.0,GC=F,NA,NA,USD
2025-03-21T04:00:00.000Z,3034.5,3037.5,3000.8999023438,3018.1999511719,151,0.0,0.0,GC=F,NA,NA,USD
2025-03-24T04:00:00.000Z,3024.3000488281,3024.3000488281,3006.0,3013.1000976562,137,0.0,0.0,GC=F,NA,NA,USD
2025-03-25T04:00:00.000Z,3026.3999023438,3028.8000488281,3023.6999511719,3023.6999511719,74,0.0,0.0,GC=F,NA,NA,USD
2025-03-26T04:00:00.000Z,3033.1999511719,3033.1999511719,3019.5,3020.8999023438,83,0.0,0.0,GC=F,NA,NA,USD
2025-03-27T04:00:00.000Z,3025.5,3065.0,3025.5,3060.1999511719,124359,0.0,0.0,GC=F,NA,NA,USD
2025-03-28T04:00:00.000Z,3069.6999511719,3094.8999023438,3066.8000488281,3086.5,31206,0.0,0.0,GC=F,NA,NA,USD
2025-03-31T04:00:00.000Z,3091.0,3132.5,3086.0,3122.8000488281,3438,0.0,0.0,GC=F,NA,NA,USD
2025-04-01T04:00:00.000Z,3129.6999511719,3149.5,3104.0,3118.8999023438,1721,0.0,0.0,GC=F,NA,NA,USD
2025-04-02T04:00:00.000Z,3120.6999511719,3168.6000976562,3117.3999023438,3139.8999023438,5946,0.0,0.0,GC=F,NA,NA,USD
2025-04-03T04:00:00.000Z,3150.0,3166.8999023438,3052.0,3097.0,5516,0.0,0.0,GC=F,NA,NA,USD
2025-04-04T04:00:00.000Z,3110.5,3127.6999511719,3011.0,3012.0,3247,0.0,0.0,GC=F,NA,NA,USD
2025-04-07T04:00:00.000Z,3016.3999023438,3050.8000488281,2949.6999511719,2951.3000488281,4424,0.0,0.0,GC=F,NA,NA,USD
2025-04-08T04:00:00.000Z,2994.0,3014.5,2968.3999023438,2968.3999023438,3213,0.0,0.0,GC=F,NA,NA,USD
2025-04-09T04:00:00.000Z,2965.8000488281,3090.3999023438,2965.8000488281,3056.5,2175,0.0,0.0,GC=F,NA,NA,USD
2025-04-10T04:00:00.000Z,3073.8999023438,3167.0,3072.1000976562,3155.1999511719,3456,0.0,0.0,GC=F,NA,NA,USD
2025-04-11T04:00:00.000Z,3182.1000976562,3235.0,3182.1000976562,3222.1999511719,862,0.0,0.0,GC=F,NA,NA,USD
2025-04-14T04:00:00.000Z,3215.5,3228.8000488281,3194.5,3204.8000488281,263,0.0,0.0,GC=F,NA,NA,USD
2025-04-15T04:00:00.000Z,3216.0,3218.6999511719,3214.0,3218.6999511719,390,0.0,0.0,GC=F,NA,NA,USD
2025-04-16T04:00:00.000Z,3238.3000488281,3334.8999023438,3238.3000488281,3326.6000976562,1874,0.0,0.0,GC=F,NA,NA,USD
2025-04-17T04:00:00.000Z,3345.0,3345.0,3287.8000488281,3308.6999511719,824,0.0,0.0,GC=F,NA,NA,USD
2025-04-21T04:00:00.000Z,3342.1999511719,3418.5,3342.1999511719,3406.1999511719,78,0.0,0.0,GC=F,NA,NA,USD
2025-04-22T04:00:00.000Z,3422.1999511719,3485.6000976562,3361.6999511719,3400.8000488281,785,0.0,0.0,GC=F,NA,NA,USD
2025-04-23T04:00:00.000Z,3321.1999511719,3370.3000488281,3256.1999511719,3276.3000488281,331,0.0,0.0,GC=F,NA,NA,USD
2025-04-24T04:00:00.000Z,3305.3999023438,3353.8999023438,3304.8999023438,3332.0,560,0.0,0.0,GC=F,NA,NA,USD
2025-04-25T04:00:00.000Z,3355.5,3355.5,3266.1000976562,3282.3999023438,162,0.0,0.0,GC=F,NA,NA,USD
2025-04-28T04:00:00.000Z,3284.5,3332.5,3284.5,3332.5,1300,0.0,0.0,GC=F,NA,NA,USD
2025-04-29T04:00:00.000Z,3340.0,3340.0,3299.8999023438,3318.8000488281,1278,0.0,0.0,GC=F,NA,NA,USD
2025-04-30T04:00:00.000Z,3318.6999511719,3318.6999511719,3268.0,3305.0,207,0.0,0.0,GC=F,NA,NA,USD
2025-05-01T04:00:00.000Z,3272.8999023438,3275.0,3198.6000976562,3210.0,2131,0.0,0.0,GC=F,NA,NA,USD
2025-05-02T04:00:00.000Z,3239.8999023438,3257.0,3225.0,3231.8999023438,1349,0.0,0.0,GC=F,NA,NA,USD
2025-05-05T04:00:00.000Z,3242.6999511719,3315.6999511719,3239.6999511719,3311.3000488281,244,0.0,0.0,GC=F,NA,NA,USD
2025-05-06T04:00:00.000Z,3365.5,3430.8999023438,3356.8000488281,3411.3999023438,2357,0.0,0.0,GC=F,NA,NA,USD
2025-05-07T04:00:00.000Z,3418.6999511719,3418.6999511719,3364.6999511719,3381.3999023438,1080,0.0,0.0,GC=F,NA,NA,USD
2025-05-08T04:00:00.000Z,3390.0,3390.0,3288.6999511719,3296.6000976562,200,0.0,0.0,GC=F,NA,NA,USD
2025-05-09T04:00:00.000Z,3299.0,3335.5,3299.0,3335.3999023438,216,0.0,0.0,GC=F,NA,NA,USD
2025-05-12T04:00:00.000Z,3300.6999511719,3300.6999511719,3205.0,3220.0,886,0.0,0.0,GC=F,NA,NA,USD
2025-05-13T04:00:00.000Z,3232.0,3251.3999023438,3223.5,3240.3000488281,2424,0.0,0.0,GC=F,NA,NA,USD
2025-05-14T04:00:00.000Z,3233.0,3233.0,3171.6999511719,3181.3999023438,3518,0.0,0.0,GC=F,NA,NA,USD
2025-05-15T04:00:00.000Z,3151.0,3228.1000976562,3125.0,3220.6999511719,652,0.0,0.0,GC=F,NA,NA,USD
2025-05-16T04:00:00.000Z,3227.6999511719,3228.1000976562,3173.8999023438,3182.0,199,0.0,0.0,GC=F,NA,NA,USD
2025-05-19T04:00:00.000Z,3234.3999023438,3241.0,3228.3000488281,3228.8999023438,266,0.0,0.0,GC=F,NA,NA,USD
2025-05-20T04:00:00.000Z,3219.0,3293.1999511719,3207.5,3280.3000488281,356,0.0,0.0,GC=F,NA,NA,USD
2025-05-21T04:00:00.000Z,3293.3999023438,3317.5,3290.1999511719,3309.3000488281,979,0.0,0.0,GC=F,NA,NA,USD
2025-05-22T04:00:00.000Z,3327.3000488281,3328.0,3282.6999511719,3292.3000488281,1210,0.0,0.0,GC=F,NA,NA,USD
2025-05-23T04:00:00.000Z,3328.0,3363.6000976562,3323.5,3363.6000976562,47,0.0,0.0,GC=F,NA,NA,USD
2025-05-27T04:00:00.000Z,3332.5,3341.0,3296.3000488281,3299.1000976562,189,0.0,0.0,GC=F,NA,NA,USD
2025-05-28T04:00:00.000Z,3293.6000976562,3293.6000976562,3293.6000976562,3293.6000976562,127758,0.0,0.0,GC=F,NA,NA,USD
2025-05-29T04:00:00.000Z,3283.6999511719,3328.8000488281,3242.3999023438,3317.1000976562,24370,0.0,0.0,GC=F,NA,NA,USD
2025-05-30T04:00:00.000Z,3315.1000976562,3318.0,3270.8999023438,3288.8999023438,2213,0.0,0.0,GC=F,NA,NA,USD
2025-06-02T04:00:00.000Z,3296.8999023438,3380.8000488281,3296.8999023438,3370.6000976562,976,0.0,0.0,GC=F,NA,NA,USD
2025-06-03T04:00:00.000Z,3385.1000976562,3390.0,3331.3000488281,3350.1999511719,6410,0.0,0.0,GC=F,NA,NA,USD
2025-06-04T04:00:00.000Z,3355.0,3380.0,3344.0,3373.5,207,0.0,0.0,GC=F,NA,NA,USD
2025-06-05T04:00:00.000Z,3371.5,3400.0,3343.6999511719,3350.6999511719,731,0.0,0.0,GC=F,NA,NA,USD
